"account_catalog_id","number","name","description","control_account","is_control","is_transaction","status_type","created_by","created_date","last_modified_by","last_modified_date","balance","outlet_id"
"6f0be2f0-3dbd-4c71-9c1e-90cba1276aa8","3502","AJUSTE PARTICIPACION DE BENEFICIOS","Cuenta Ajuste Participacion de Beneficios - Cuenta Control Capital","cb06e761-3471-422c-b5c0-18e05860e487",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.927","k.guzman","2021-02-01 17:26:03.927","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"b6cd126b-fe4c-487c-adc8-4bc63e185498","3503","REVALUACION DE ACTIVOS","Cuenta Revaluacion de Activos - Cuenta Control Capital","cb06e761-3471-422c-b5c0-18e05860e487",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.929","k.guzman","2021-02-01 17:26:03.929","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"3f9dc605-8afb-40fe-bed9-c20583c850c8","3599","OTROS AJUSTES","Cuenta Otros Ajustes - Cuenta Control Capital","cb06e761-3471-422c-b5c0-18e05860e487",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.931","k.guzman","2021-02-01 17:26:03.931","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"139c7b80-1f84-4fa0-9ddf-5a2a5caf35f9","36","RESERVA","Cuenta control Reserva","cb06e761-3471-422c-b5c0-18e05860e487",True,False,"ENABLED","k.guzman","2021-02-01 17:26:03.922","k.guzman","2021-02-01 17:26:03.922","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"34400ab4-82b7-49d0-8fbe-f1e85fc6c553","3601","RESERVA LEGAL","Cuenta Reserva Legal - Cuenta control Reserva","139c7b80-1f84-4fa0-9ddf-5a2a5caf35f9",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.924","k.guzman","2021-02-01 17:26:03.924","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"2d62ce8f-cb77-44a2-aca5-7781a6155dcc","3699","OTRAS RESERVAS","Cuenta Otras  Reservas - Cuenta control Reserva","139c7b80-1f84-4fa0-9ddf-5a2a5caf35f9",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.925","k.guzman","2021-02-01 17:26:03.925","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"b9cac615-ae4b-4bdf-bf8f-201c8c1ef051","37","UTILIDADES NO DISTRIBUIDAS","Cuenta Utilidades no Distribuidas","cb06e761-3471-422c-b5c0-18e05860e487",True,False,"ENABLED","k.guzman","2021-02-01 17:26:03.926","k.guzman","2021-02-01 17:26:03.926","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"eca57911-afba-46e4-90a9-f5e6b7927d28","38","SUPERAVIT","Cuenta control Superavit","cb06e761-3471-422c-b5c0-18e05860e487",True,False,"ENABLED","k.guzman","2021-02-01 17:26:03.928","k.guzman","2021-02-01 17:26:03.928","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"7f6fd9fe-802d-4d50-9086-e797c4e7eb12","3801","SUPERAVIT POR DIVIDENDOS","Cuenta Superavit por Dividendos - Cuenta control Superavit","eca57911-afba-46e4-90a9-f5e6b7927d28",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.93","k.guzman","2021-02-01 17:26:03.93","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"e93080ed-513f-4dea-9f78-a49b08207eea","4","INGRESOS","Cuenta Control Ingresos",NULL,True,False,"ENABLED","k.guzman","2021-02-01 17:26:03.932","k.guzman","2021-02-01 17:26:03.932","13619000.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"beb79784-7ff2-4f22-b8c2-1b0ebb8d6c96","4101","INTERESES COBRADOS","Cuenta intereses Cobrados - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.933","j.perez","2021-02-01 17:26:03.933","17500.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"350b0aff-1e72-4103-9fc8-26e698b49d74","4102","INGRESOS POR MORA","Cuenta Ingresos por Mora  - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.934","k.guzman","2021-02-01 17:26:03.934","6819000.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"39e81851-2242-4b38-a29c-8c9a66dc614f","4103","INTERESES BANCARIOS","Cuenta Intereses Bancarios - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.935","k.guzman","2021-02-01 17:26:03.935","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"b716f2cd-5c2a-4dff-91c1-c379bd0fa3c9","4104","INTERESES GANADOS CERTIFICADO INVERSION","Cuenta Intereses Ganados Certificado Inversion - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.936","k.guzman","2021-02-01 17:26:03.936","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"a1b6e087-b937-4f5d-80ce-53a758d640f2","4105","SEGUROS DE VEHICULOS","Cuenta Seguros de Vehiculos - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.937","k.guzman","2021-02-01 17:26:03.937","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"a88c4a60-483c-4866-9fdc-fe37747da055","4106","INTERESES SOBRE PRESTAMOS","Cuenta Intereses Sobre Prestamos - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","katherine.cal","2021-02-01 17:26:03.94","katherine.cal","2021-02-01 17:26:03.94","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"c37db38b-3a09-4455-bc18-217448573daa","4150","OTROS INGRESOS","Cuenta Otros Ingresos - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.938","k.guzman","2021-02-01 17:26:03.938","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"ef99aad6-8024-4bbd-9041-f9d7b5f825f7","4201","DESCUENTO POR PRONTO PAGO","Cuenta Descuento Por pronto Pago - Cuenta Control Ingresos","e93080ed-513f-4dea-9f78-a49b08207eea",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.939","k.guzman","2021-02-01 17:26:03.939","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"460fdec1-8e2f-4cd3-8944-f93f656ba1cb","6","GASTOS GENERALES Y ADMINISTRATIVOS","Cuenta Control Gastos Generales y administrativos",NULL,True,False,"ENABLED","k.guzman","2021-02-01 17:26:03.941","k.guzman","2021-02-01 17:26:03.941","35942439.91","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"3006a761-53c2-4275-b107-072be8c476cd","60","GERENCIA ADMINISTRATIVA","Cuenta Gerencia Administrativa - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.942","k.guzman","2021-02-01 17:26:03.942","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"dfdf2bf0-b0ae-4f1e-93ca-7bab104e4712","6001","SUELDOS","Cuenta Sueldos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.943","k.guzman","2021-02-01 17:26:03.943","25495.55","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"3eab869e-d3d2-4ceb-b1d9-1f372f14b713","6002","HONORARIOS PROFESIONALES","Cuenta Honorarios Profesionales - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.954","k.guzman","2021-02-01 17:26:03.954","1292600.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"3430d0f2-c929-4ea5-8cca-29d053a3ea1b","6003","PREAVISO Y CESANTIA","Cuenta Preaviso y Cesantia - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.966","k.guzman","2021-02-01 17:26:03.966","1908350.16","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"9171d14f-dc28-4952-87ca-aeeed51c0b36","6004","INFOTEP","Cuenta Infotep - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.977","k.guzman","2021-02-01 17:26:03.977","63609.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"0ec5645b-8f1c-4063-a060-db43f1088808","6005","VACACIONES","Cuenta Vacaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.987","k.guzman","2021-02-01 17:26:03.987","100745.02","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"352159e2-824f-4057-98ad-49f93345c69f","6006","REGALIA PASCUAL","Cuenta Regalia Pascual - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.988","k.guzman","2021-02-01 17:26:03.988","820598.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"10928a66-63cc-4e11-bf05-c151e0a0a293","6007","SEGURO FAMILIAR DE SALUD","Cuenta Seguro Familiar Salud","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.853","k.guzman","2021-02-01 17:26:03.853","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"600cfa2d-5f7c-4920-90b9-ef353c860a9d","6008","PLAN DE PENSION Y JUBILACION","Cuenta Plan De Pension Y Jubilacion","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.853","k.guzman","2021-02-01 17:26:03.853","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"383afea5-eecd-46d4-99a7-88e345dfcad2","6009","RIESGO LABORAL","Cuenta Riesgo Laboral","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.853","k.guzman","2021-02-01 17:26:03.853","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"d098738b-a84e-4b95-a617-3eabe971cc31","6010","BONIFICACIONES","Cuenta Bonificaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.944","k.guzman","2021-02-01 17:26:03.944","1018280.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"797c919f-4fe7-4d82-b201-85cb55b3d345","6011","EMPLEADO NOMINAL","Cuenta Empleado Nominal - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.945","k.guzman","2021-02-01 17:26:03.945","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"e1964b93-869d-47da-bcb4-0516c731dbac","6012","ENERGIA ELECTRICA","Cuenta Energia Electrica - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.946","k.guzman","2021-02-01 17:26:03.946","427564.22","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"f0cc57a3-f875-4b08-9684-dbcb98d6fc14","6013","TELEFONO","Cuenta Telefono - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.947","k.guzman","2021-02-01 17:26:03.947","1517562.55","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"82df6ecc-97bb-4c0e-bd85-81fe40d57819","6014","COMBUSTIBLE","Cuenta Combustible - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.948","k.guzman","2021-02-01 17:26:03.948","81033.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"ed2bd985-c14a-4510-b21c-6fe3fcca18ab","6015","COMISIONES","Cuenta comisiones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.949","k.guzman","2021-02-01 17:26:03.949","2328394.07","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"d00c6a5e-47b7-441f-ada3-ace71db945fc","6016","INTERESES PAGADOS A DEPOSITANTES","Cuenta Intereses Pagados a Depositantes - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.95","k.guzman","2021-02-01 17:26:03.95","4502020.82","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"4ef3b1ed-0d88-44a1-a4e5-087b9d2b90b2","6017","MANTENIMIENTO APARTAMENTO","Cuenta Mantenimiento Apartamento - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.951","k.guzman","2021-02-01 17:26:03.951","514317.86","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"ca88fba7-52d3-4897-a192-2aa1f3ae1690","6018","GASTOS LEGALES","Cuenta Gastos Legales - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.952","k.guzman","2021-02-01 17:26:03.952","3026001.24","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"1c8fa787-b9f5-4f11-88de-e2587c2f014f","6019","NOTIFICACIONES","Cuenta Notificaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.953","k.guzman","2021-02-01 17:26:03.953","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"e37171e7-9126-4f1e-b608-d038d6be19ce","6020","OPOSICIONES","Cuenta Oposiciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.956","k.guzman","2021-02-01 17:26:03.956","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"52bffd09-f5fc-4c35-b299-97414f09dc73","6021","LEVANTAMIENTOS","Cuenta Levantamientos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.958","k.guzman","2021-02-01 17:26:03.958","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"81c3ba06-e706-48c3-8f44-b2b3cc7f687f","6022","INCAUTACIONES","Cuenta Incautaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.959","k.guzman","2021-02-01 17:26:03.959","295554.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"0a7ee508-db91-46b5-b222-bac5c5955469","6023","REGISTRO DE CONTRATOS","Cuenta Registro de Contratos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.96","k.guzman","2021-02-01 17:26:03.96","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"73d8e75a-56e8-4b33-9f92-3f2b502a3ad1","6024","MATERIAL GASTABLE","Cuenta Material Gastable - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.961","k.guzman","2021-02-01 17:26:03.961","356026.27","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"c76a3332-14b1-46ba-a94a-fd61ebe5e01c","6025","CARGOS 0.15 BANCARIOS","Cuenta Cargos 0.15 Bancarios - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.962","k.guzman","2021-02-01 17:26:03.962","775526.98","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"f9cfd35a-2b05-4a90-a0ce-3916d005df5b","6027","PUBLICIDAD","Cuenta Publicidad - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.963","k.guzman","2021-02-01 17:26:03.963","94619.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"2b71cbb7-1cea-4da8-abeb-e2406753b1b0","6028","DATA CREDITO","Cuenta Data Credito - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.964","k.guzman","2021-02-01 17:26:03.964","757990.22","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"61972e31-ee76-4f3c-b18c-d2b6246d7d71","6029","SUSCRIPCIONES","Cuenta Suscripciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.965","k.guzman","2021-02-01 17:26:03.965","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"4005d391-39f9-45dd-be6e-571f596d844c","6030","COMIDA","Cuenta Comida - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.967","k.guzman","2021-02-01 17:26:03.967","78398.98","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"c1046944-7f37-44f9-ba9a-5ba253cfc7a9","6031","ATENCION A CLIENTES Y RELACIONADOS","Cuenta atencion a Clientes y Relacionados - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.968","k.guzman","2021-02-01 17:26:03.968","21701.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"199dd988-c225-413a-89f0-a14ae41b61dc","6032","VIATICOS","Cuenta Viaticos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.969","k.guzman","2021-02-01 17:26:03.969","64558.40","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"fded7a61-234f-49d7-bdb5-3840d711aeaa","6033","DONACIONES","Cuenta Donaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.97","k.guzman","2021-02-01 17:26:03.97","488262.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"2d99419b-0f76-44e6-b066-c17c649629f6","6034","SERVICIOS PRESTADOS","Cuenta Servicios Prestados - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.971","k.guzman","2021-02-01 17:26:03.971","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"8ea78ba2-c8a3-42ac-9181-253afc339028","6035","PERDIDA EN VEHICULO INCAUTADO","Cuenta Perdida en Vehiculo Incautado - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.972","k.guzman","2021-02-01 17:26:03.972","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"b922f5c6-4dad-42e3-a327-bfa5a6376d7b","6036","PERDIDA INCOBRABLES","Cuenta Perdida Incobrables - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.973","k.guzman","2021-02-01 17:26:03.973","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"3dd51fca-5745-4581-a05d-a8a4e6135781","6037","NOTARIZACIONES","Cuenta Notarizaciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.974","k.guzman","2021-02-01 17:26:03.974","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"1664fe0a-fe4d-4446-a833-db770cee5496","6038","MANTENIMIENTO EQUIPOS DE OFICINA","Cuenta Mantenimiento Equipos de Oficina","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.975","k.guzman","2021-02-01 17:26:03.975","110936.59","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"651e127d-9c18-43b3-b873-7e403c2a232b","6039","OTROS GASTOS DE PERSONAL","Cuenta Otros Gastos de Personal - Cuenta Control Gastos Generales y Administrativos",NULL,False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.976","katherine.cal","2021-02-01 17:26:03.976","77963.46","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"f33b473a-1c95-4daf-879f-9f48f3d2a61b","6040","LEGALIZACION PRENDA S/DESAPODERAMIENTO","Cuenta Legalizacion Prenda S/Desapoderamiento - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.978","k.guzman","2021-02-01 17:26:03.978","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"4dd47cf9-554c-497b-b8ca-79dcf3edd0cd","6041","DESCEUNTO A CLIENTES","Cuenta Descuento a Clientes - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.979","k.guzman","2021-02-01 17:26:03.979","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"27ba13df-c570-4b6c-a4c2-492da34ced4c","6042","OTRAS REMUNERACIONES A EMPLEADOS","Cuenta Otras Remuneraciones a Empleados - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.98","k.guzman","2021-02-01 17:26:03.98","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"8bb0d0a0-fd7f-4970-b553-4772506791e2","6043","DESC. -1% NORMA DGII SOBRE INTERESES","Cuenta Desc. 1 Norma DGII sobre Intereses - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.981","k.guzman","2021-02-01 17:26:03.981","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"16350d5c-7606-4d0b-8e2e-793a2da9f913","6044","MANTENIMEINTO OFICINA","Cuenta Mantenimiento Oficina - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.982","k.guzman","2021-02-01 17:26:03.982","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"12fb696b-0f91-48a9-a776-29e615ea0b35","6045","COMISIONES Y OTROS SERVICIOS BANCARIOS","Cuenta Comisiones y Otros Servicios Bancarios - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.983","k.guzman","2021-02-01 17:26:03.983","5264507.26","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"2dc7b015-5f1e-43d9-a654-993c6c183a0c","6046","REPARACION VEHICULOS INCAUTADOS","Cuenta Reparacion Vehiculos Incautados - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.984","k.guzman","2021-02-01 17:26:03.984","110240.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"01525564-e9f6-4da2-93a8-033f6cd1b584","6047","SEGURO VEHICULOS","Cuenta Seguro Vehiculos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.985","k.guzman","2021-02-01 17:26:03.985","61779.10","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"9fafa6f2-261b-4d6d-84c4-7b384c0bfa41","6048","OTRAS REMUINERACIONES","Cuenta Otras Remuneraciones - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.986","k.guzman","2021-02-01 17:26:03.986","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
"426bb0d6-150c-418b-aad0-13916781def1","6099","MISCELANEOS","Cuenta Miscelaneos - Cuenta Control Gastos Generales y Administrativos","460fdec1-8e2f-4cd3-8944-f93f656ba1cb",False,False,"ENABLED","k.guzman","2021-02-01 17:26:03.989","k.guzman","2021-02-01 17:26:03.989","0.00","4a812a14-f46d-4a99-8d88-c1f14ea419f4"
